16;39;52
37;69;80
15;44;71
15;54;96
35;72;86
32;46;48
19;25;82
46;76;94
27;44;63
37;51;73
24;34;77
37;43;51
20;72;96
17;28;96
14;21;25
64;73;94
21;78;93
25;57;78
54;92;97
21;76;88
75;99;99
58;71;74
34;47;57
19;25;36
29;48;99
44;47;71
37;63;63
26;58;87
52;65;69
39;49;60
31;33;58
18;88;95
22;50;89
13;13;20
12;27;46
43;60;70
18;27;66
38;60;90
53;85;99
26;67;91
33;46;47
41;45;76
13;49;57
12;23;85
32;73;82
26;31;51
50;74;98
34;45;65
10;27;44
47;61;63
17;27;86
34;63;81
67;74;98
77;89;89
21;71;99
34;80;83
31;91;96
22;50;89
43;50;92
40;45;70
36;53;93
27;51;55
35;75;86
15;15;92
43;59;88
38;77;95
35;62;68
20;44;60
31;64;82
26;92;97
25;56;56
45;60;75
60;70;82
21;58;73
25;39;79
15;57;57
33;71;97
51;71;85
34;79;81
11;42;60
20;50;83
19;90;99
28;63;71
50;55;88
10;62;69
21;68;75
20;35;49
46;62;78
35;46;65
35;45;56
10;56;61
10;70;88
40;40;62
21;48;56
17;31;67
51;54;79
35;46;81
24;28;51
23;52;55
18;21;39
13;34;99
73;88;99
24;24;94
66;78;81
47;55;85
33;80;93
25;60;98
14;41;99
27;49;91
15;18;80
15;37;46
14;20;85
65;70;89
26;33;76
19;33;87
23;23;95
27;27;27
11;38;50
26;75;95
15;17;22
14;43;44
10;24;75
39;82;93
33;51;95
88;95;97
68;71;99
44;56;60
72;78;79
88;91;94
49;81;94
46;61;88
31;67;81
50;72;85
75;75;75
27;28;33
27;66;79
10;28;65
10;18;63
63;73;99
23;58;60
58;85;92
11;19;60
58;63;94
30;43;81
12;32;94
18;25;80
50;50;80
24;59;69
30;53;79
44;55;63
11;35;68
27;39;66
44;60;65
20;69;94
26;79;81
18;86;98
61;77;94
61;88;92
55;56;85
21;31;49
31;32;51
23;59;99
19;19;80
40;54;83
12;60;88
12;40;50
34;71;98
10;49;56
27;59;70
31;86;99
28;54;61
36;58;83
21;38;54
21;42;70
37;79;91
20;24;74
24;80;92
40;75;94
27;67;80
58;59;68
76;80;96
34;45;48
15;20;72
65;71;96
10;18;90
18;43;92
17;93;97
25;89;90
21;58;92
28;94;99
60;64;90
12;32;42
23;24;41
11;59;98
11;23;88
21;44;55
30;41;95
47;47;91
68;72;79
34;41;75
65;72;97
22;82;90
40;85;92
52;55;86
37;63;71
34;49;77
29;91;94
35;52;63
32;62;69
50;58;97
16;72;88
33;81;82
36;70;97
21;47;98
38;45;71
32;68;93
37;47;67
26;86;94
23;54;75
50;71;81
19;96;96
10;32;93
34;71;91
67;68;90
39;41;49
27;47;54
13;14;90
36;46;46
26;81;89
72;78;83
47;87;87
25;55;97
22;41;55
67;91;95
50;85;88
13;16;87
52;89;96
57;70;92
48;67;96
32;85;88
39;45;91
85;93;94
48;86;89
13;41;95
37;51;79
55;69;71
22;51;86
10;13;35
62;82;96
22;51;63
93;95;96
43;60;71
16;46;83
58;60;62
68;82;94
46;57;73
22;75;86
17;64;71
26;38;40
26;35;72
29;35;50
51;67;81
18;30;31
43;48;81
20;41;45
47;68;85
32;32;32
13;51;98
53;74;82
28;40;40
75;87;90
16;53;95
40;42;58
43;88;98
18;19;66
26;32;66
17;61;94
10;15;91
57;92;98
30;52;68
51;51;82
28;34;93
19;35;96
35;67;98
90;94;99
20;26;83
10;57;84
12;45;46
35;45;55
40;75;98
67;67;84
24;35;81
15;38;89
53;80;86
72;80;83
62;74;76
39;53;89
27;72;94
26;63;76
40;59;88
51;62;85
23;72;97
10;75;77
16;22;25
19;73;90
31;44;96
20;24;43
19;75;80
34;34;42
26;68;96
15;72;81
51;75;99
72;85;90
51;60;62
72;80;82
48;85;94
12;46;91
51;92;92
25;74;97
31;44;59
27;47;68
42;89;91
41;82;91
20;20;20
60;91;109
18;49;79
22;46;62
38;43;58
11;15;68
28;55;70
19;55;61
19;53;82
21;27;47
67;97;99
